  96266,121                      
  96193,121                      
  96142,121                      
  96115,121                      
  96065,121                      
  96025,121                      
  96034,121                      
  96032,121                      
  96097,121                      
  96056,121                      
  96048,121                      
  96086,121                      
  96038,67                       
  95969,67                       
  95999,67                       
  95980,67                       
  95950,67                       
  95950,67                       
  95991,67                       
  96005,67                       
  95963,152                      
  95963,152                      
  95994,152                      
  95987,152                      
  95957,41                       
  95992,41                       
  96029,41                       
  95974,41                       
  95970,41                       
  95932,41                       
  95930,41                       
  95909,41                       
  95854,41                       
  95868,41                       
  95873,41                       
  95838,41                       
  95811,41                       
  95845,41                       
  95854,41                       
  95816,41                       
  95854,41                       
  95913,41                       
  95903,67                       
  95863,67                       
  95803,67                       
  95848,67                       
  95850,67                       
  95820,67                       
  95867,201                      
  95934,201                      
  96009,201                      
  96080,201                      
  96107,201                      
  96158,201                      
  96112,201                      
  95972,201                      
  96010,201                      
  96015,201                      
  95942,201                      
  95982,201                      
  95957,201                      
  95934,201                      
  95864,201                      
  95764,201                      
  95749,201                      
  95775,201                      
  95751,201                      
  95755,201                      
  95731,201                      
  95747,201                      
  95714,201                      
  95651,201                      
  95626,201                      
  95642,201                      
  95647,201                      
  95608,201                      
  95543,201                      
  95570,201                      
  95496,201                      
  95373,201                      
  95373,201                      
  95417,201                      
  95411,201                      
  95425,201                      
  95490,201                      
  95534,32                       
  95502,32                       
  95441,32                       
  95436,32                       
  95375,32                       
  95335,32                       
  95346,32                       
  95338,32                       
  95356,32                       
  95338,32                       
  95303,32                       
  95327,32                       
  95301,32                       
  95204,32                       
  95166,32                       
  95175,32                       
  95232,32                       
  95219,32                       
  95191,32                       
  95244,63                       
  95232,63                       
  95245,63                       
  95187,63                       
  95150,63                       
  95125,63                       
  95101,63                       
  95183,63                       
  95335,63                       
  95484,134                      
  95575,134                      
  95604,134                      
  95725,134                      
  95941,134                      
  96041,134                      
  95942,134                      
  95886,134                      
  95748,134                      
  95657,134                      
  95617,134                      
  95543,134                      
  95536,134                      
  95515,134                      
  95454,134                      
  95424,134                      
  95390,134                      
  95365,134                      
  95282,134                      
  95186,134                      
  95196,134                      
  95176,134                      
  95249,134                      
  95233,134                      
  95244,50                       
  95343,50                       
  95334,50                       
  95390,50                       
  95377,50                       
  95371,50                       
  95328,50                       
  95275,50                       
  95334,50                       
  95267,50                       
  95181,50                       
  95198,50                       
  95147,50                       
  95091,50                       
  95059,50                       
  95036,50                       
  94977,50                       
  95038,50                       
  95001,50                       
  94956,50                       
  94944,50                       
  94940,50                       
  94874,50                       
  94763,50                       
  94702,50                       
  94714,50                       
  94753,50                       
  94753,50                       
  94817,50                       
  94902,41                       
  94861,41                       
  94826,41                       
  94829,41                       
  94805,41                       
  94763,41                       
  94744,41                       
  94783,41                       
  94855,41                       
  94879,134                      
  94861,134                      
  94871,134                      
  94807,134                      
  94768,134                      
  94751,134                      
  94758,134                      
  94666,134                      
  94588,134                      
  94529,134                      
  94458,134                      
  94253,134                      
  94249,134                      
  94443,134                      
  94596,86                       
  94811,86                       
  95037,86                       
  95041,86                       
  94917,86                       
  94666,86                       
  94554,86                       
  94606,86                       
  94753,86                       
  94822,86                       
  95006,120                      
  95039,120                      
  94871,120                      
  94532,120                      
  94341,120                      
  94447,120                      
  94464,120                      
  94490,120                      
  94475,120                      
  94380,120                      
  94235,120                      
  94150,120                      
  94225,120                      
  94303,120                      
  94249,120                      
  94224,120                      
  94261,120                      
  94334,120                      
  94417,67                       
  94452,67                       
  94488,67                       
  94494,67                       
  94503,67                       
  94672,67                       
  94718,67                       
  94701,67                       
  94750,67                       
  94734,67                       
  94705,67                       
  94635,67                       
  94553,67                       
  94517,67                       
  94491,67                       
  94478,67                       
  94522,67                       
  94527,67                       
  94540,67                       
  94517,63                       
  94493,63                       
  94502,63                       
  94508,63                       
  94471,63                       
  94415,63                       
  94395,63                       
  94420,63                       
  94341,63                       
  94269,63                       
  94281,63                       
  94302,63                       
  94227,63                       
  94181,63                       
  94348,63                       
  94419,80                       
  94427,80                       
  94389,80                       
  94428,80                       
  94553,80                       
  94614,80                       
  94748,80                       
  94979,80                       
  95226,80                       
  95403,80                       
  95502,80                       
  95579,80                       
  95480,80                       
  95301,80                       
  95276,80                       
  95186,80                       
  95138,80                       
  95036,80                       
  94950,80                       
  94930,80                       
  94793,80                       
  94761,80                       
  94697,80                       
  94732,80                       
  94672,80                       
  94634,80                       
  94669,80                       
  94564,80                       
  94577,80                       
  94600,80                       
  94588,80                       
  94579,80                       
  94473,80                       
  94423,80                       
  94476,80                       
  94479,80                       
  94467,80                       
  94486,80                       
  94511,80                       
  94505,31                       
  94485,31                       
  94480,31                       
  94445,31                       
  94428,31                       
  94418,31                       
  94395,31                       
  94371,31                       
  94332,31                       
  94321,31                       
  104198,174                     
  104163,174                     
  104167,174                     
  104134,174                     
  104191,174                     
  104173,174                     
  104143,174                     
  104151,48                      
  104125,48                      
  104137,48                      
  104095,48                      
  104100,48                      
  104183,48                      
  104120,48                      
  104039,48                      
  104011,48                      
  104041,48                      
  103959,48                      
  103878,48                      
  103843,48                      
  103785,48                      
  103737,48                      
  103713,48                      
  103720,48                      
  103734,48                      
  103689,48                      
  103674,48                      
  103725,48                      
  103702,48                      
  103711,48                      
  103710,48                      
  103678,48                      
  103618,48                      
  103582,48                      
  103517,48                      
  103560,48                      
  103496,48                      
  103483,48                      
  103480,48                      
  103440,48                      
  103411,48                      
  103484,48                      
  103441,34                      
  103444,34                      
  103418,34                      
  103371,34                      
  103353,34                      
  103305,34                      
  103286,34                      
  103304,34                      
  103258,34                      
  103249,34                      
  103255,34                      
  103250,34                      
  103298,34                      
  103294,34                      
  103259,34                      
  103135,34                      
  103145,34                      
  103168,34                      
  103143,34                      
  103063,34                      
  103131,34                      
  103051,34                      
  103072,55                      
  103042,55                      
  103079,55                      
  103046,55                      
  103035,55                      
  103064,55                      
  103025,202                     
  103012,202                     
  103031,202                     
  103005,202                     
  102972,202                     
  102903,202                     
  102877,202                     
  102971,202                     
  102941,202                     
  102919,202                     
  102941,202                     
  102870,202                     
  102902,202                     
  102895,202                     
  102914,202                     
  102871,202                     
  102837,202                     
  102873,202                     
  102896,68                      
  5,0                          
  645,0                          
  618,0                          
  623,0                          
  630,0                          
  651,0                          
  631,0                          
  604,0                          
  661,0                          
  617,0                          
  604,0                          
  645,0                          
  646,0                          
  618,0                          
  616,0                          
  614,0                          
  649,0                          
  629,0                          
  606,0                          
  646,0                          
  645,0                          
  609,0                          
  627,0                          
  637,0                          
  640,0                          
  611,0                          
  619,0                          
  642,0                          
  595,0                          
  652,0                          
  646,0                          
  631,0                          
  628,0                          
  610,0                          
  656,0                          
  633,0                          
  607,0                          
  641,0                          
  634,0                          
  615,0                          
  618,0                          
  634,0                          
  643,0                          
  637,0                          
  608,0                          
  657,0                          
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  0,0                            
  99770,46                       
  99844,46                       
  99888,46                       
  99803,46                       
  99719,46                       
  99693,46                       
  99713,46                       
  99698,46                       
  99659,46                       
  99686,46                       
  99674,46                       
  99661,46                       
  99706,46                       
  99731,66                       
  99780,66                       
  99815,66                       
  99808,66                       
  99795,66                       
  99821,66                       
  99864,66                       
  99806,66                       
  99760,66                       
  99727,66                       
  99755,66                       
  99712,66                       
  99651,66                       
  99628,66                       
  99684,66                       
  99664,66                       
  99685,66                       
  99625,66                       
  99614,66                       
  99582,66                       
  99568,66                       
  99577,66                       
  99546,66                       
  99486,66                       
  99497,66                       
  99414,66                       
  99411,66                       
  99440,66                       
  99435,66                       
  99439,66                       
  99499,66                       
  99477,38                       
  99567,38                       
  99690,38                       
  99742,38                       
  99666,38                       
  99575,38                       
  99555,38                       
  99623,38                       
  99578,38                       
  99530,38                       
  99506,38                       
  99446,38                       
  99433,38                       
  99400,38                       
  99376,38                       
  99382,38                       
  99340,38                       
  99338,38                       
  99347,38                       
  99292,38                       
  99253,38                       
  99233,38                       
  99228,38                       
  99141,38                       
  99197,38                       
  99210,38                       
  99181,46                       
  99095,46                       
  99111,46                       
  99070,46                       
  98990,46                       
  98919,46                       
  98899,46                       
  98854,46                       
  98842,46                       
  98870,46                       
  98864,46                       
  98883,46                       
  98849,46                       
  98830,46                       
  98797,46                       
  98763,46                       
  98784,46                       
  98764,46                       
  98772,46                       
  98857,63                       
  98882,63                       
  98917,63                       
  99007,63                       
  99069,63                       
  99069,63                       
  99020,63                       
  98995,63                       
  98975,63                       
  98903,63                       
  98876,63                       
  98869,63                       
  98836,63                       
  98769,63                       
  98794,63                       
  98769,63                       
  98792,63                       
  98826,63                       
  98923,63                       
  99004,63                       
  98959,60                       
  98927,60                       
  98943,60                       
  98919,60                       
  98884,60                       
  98897,60                       
  98835,60                       
  98749,60                       
  98754,60                       
  98766,60                       
  98727,60                       
  98742,60                       
  98726,101                      
  98691,101                      
  98724,101                      
  98712,101                      
  98697,101                      
  98678,101                      
  98690,101                      
  98699,101                      
  98664,150                      
  98646,150                      
  98666,150                      
  98684,150                      
  98693,150                      
  98664,150                      
  98623,150                      
  98581,150                      
  98529,150                      
  98547,150                      
  98511,150                      
  98492,150                      
  98486,150                      
  98424,150                      
  98389,150                      
  98412,150                      
  98390,150                      
  98356,150                      
  98364,150                      
  98369,150                      
  98356,150                      
  98360,150                      
  106962,121                     
  106994,121                     
  107045,25                      
  107091,25                      
  107059,25                      
  107126,25                      
  107251,25                      
  107333,25                      
  107394,25                      
  107431,25                      
  107380,25                      
  107387,25                      
  107348,25                      
  107379,25                      
  107343,25                      
  107365,25                      
  105574,202                     
  105603,202                     
  105687,202                     
  105505,202                     
  105501,202                     
  105433,202                     
  105407,202                     
  105324,202                     
  105145,202                     
  105148,202                     
  105106,202                     
  104977,202                     
  104909,202                     
  104838,202                     
  104811,202                     
  104767,202                     
  104769,202                     
  104703,202                     
  104740,202                     
  104770,202                     
  104745,202                     
  104743,202                     
  104725,202                     
  104695,202                     
  104653,202                     
  104596,202                     
  104595,202                     
  104752,202                     
  104978,202                     
  104875,202                     
  104865,202                     
  105285,202                     
  105249,202                     
  105100,202                     
  105142,202                     
  105006,202                     
  105049,202                     
  105139,202                     
  105132,202                     
  105090,202                     
  105130,202                     
  105128,202                     
  105170,202                     
  105142,202                     
  105261,202                     
  105376,202                     
  105298,202                     
  105361,202                     
  105337,202                     
  105353,202                     
  105285,202                     
  105310,202                     
  105198,202                     
  105211,202                     
  105050,202                     
  104845,202                     
  104920,202                     
  104895,202                     
  104910,202                     
  104986,202                     
  104849,202                     
  104823,202                     
  104887,202                     
  104852,202                     
  104865,202                     
  104941,202                     
  104925,16                      
  104868,16                      
  104890,16                      
  104768,16                      
  104645,16                      
  104578,16                      
  104536,16                      
  104497,16                      
  104442,16                      
  104385,16                      
  104458,16                      
  104551,16                      
  104530,100                     
  104490,100                     
  104490,100                     
  104489,100                     
  104319,100                     
  104230,100                     
  104194,100                     
  104202,100                     
  104216,100                     
  104183,100                     
  104221,100                     
  104201,100                     
  104211,100                     
  104400,93                      
  104221,93                      
  104020,93                      
  104062,93                      
  104039,93                      
  104113,93                      
  104182,93                      
  104228,173                     
  104255,173                     
  104504,173                     
  104813,173                     
  104895,173                     
  104944,173                     
  104774,173                     
  104862,173                     
  104709,173                     
  104458,173                     
  104348,173                     
  104237,173                     
  104150,173                     
  104119,173                     
  104069,173                     
  104035,173                     
  104006,173                     
  104042,173                     
  104029,173                     
  104016,173                     
  104010,173                     
  103999,173                     
  103927,173                     
  103976,173                     
  103978,173                     
  103926,48                      
  103959,48                      
  103935,48                      
  103907,48                      
  103892,48                      
  103925,48                      
  103905,48                      
  103893,48                      
  103869,48                      
  103846,48                      
  103837,48                      
  103834,48                      
  103828,100                     
  103800,100                     
  103787,100                     
  103774,100                     
  103756,100                     
  103742,100                     
  103757,100                     
  103708,100                     
  103732,100                     
  103747,100                     
  103757,100                     
  100275,21                      
  100842,21                      
  100925,21                      
  100985,21                      
  100937,21                      
  100992,21                      
  100941,21                      
  100962,21                      
  101125,21                      
  101009,21                      
  100953,21                      
  101056,21                      
  101027,21                      
  101020,21                      
  100925,21                      
  100761,21                      
  100807,21                      
  100673,21                      
  100542,21                      
  100584,21                      
  100556,21                      
  100353,21                      
  100290,21                      
  100202,21                      
  100141,21                      
  100220,21                      
  100163,21                      
  100070,21                      
  100158,21                      
  100038,21                      
  99918,21                       
  99878,21                       
  99654,21                       
  99607,21                       
  99669,21                       
  99722,21                       
  99650,21                       
  99679,21                       
  99637,21                       
  99636,21                       
  99696,21                       
  99688,21                       
  99677,22                       
  99657,22                       
  99701,22                       
  99733,163                      
  99712,163                      
  99707,163                      
  99687,163                      
  99704,163                      
  99694,163                      
  99574,163                      
  99516,163                      
  99562,163                      
  99574,163                      
  99601,163                      
  99503,163                      
  99435,163                      
  99423,163                      
  99337,163                      
  99278,163                      
  99333,163                      
  99340,163                      
  99250,163                      
  99197,163                      
  99112,163                      
  99134,163                      
  99099,163                      
  99064,163                      
  99087,163                      
  99059,163                      
  99080,163                      
  99123,45                       
  99090,45                       
  99054,45                       
  99042,45                       
  98976,45                       
  98965,45                       
  99028,45                       
  99028,45                       
  99052,45                       
  99150,134                      
  99299,134                      
  99257,134                      
  99318,134                      
  99313,134                      
  99254,134                      
  99226,134                      
  99190,134                      
  99146,134                      
  99132,134                      
  99085,134                      
  99090,134                      
  99100,134                      
  99121,134                      
  99267,134                      
  99331,79                       
  99319,79                       
  99303,79                       
  99384,79                       
  99260,79                       
  99182,79                       
  99230,79                       
  99241,79                       
  99249,79                       
  99237,134                      
  99194,134                      
  99111,134                      
  99158,134                      
  99155,134                      
  99154,134                      
  99234,134                      
  99182,173                      
  99164,173                      
  99154,173                      
  99122,173                      
  99075,173                      
  98971,173                      
  98916,173                      
  98908,173                      
  98891,173                      
  98819,173                      
  98869,173                      
  98809,173                      
  98796,173                      
  98863,173                      
  98904,173                      
  98868,80                       
  98915,80                       
  98920,80                       
  98901,80                       
  98940,80                       
  98958,80                       
  98896,80                       
  98903,80                       
  98900,80                       
  98906,80                       
  98880,80                       
  98876,109                      
  98935,109                      
  98883,109                      
  98864,109                      
  98892,109                      
  98846,109                      
  98805,109                      
  98790,109                      
  98725,109                      
  98778,109                      
  98763,109                      
  98784,109                      
  98777,109                      
  98793,93                       
  98789,93                       
  98764,93                       
  98787,93                       
  98811,93                       
  98782,93                       
  98787,201                      
  98797,201                      
  98777,201                      
  98733,201                      
  98751,201                      
  98728,201                      
  98675,201                      
  95688,173                      
  95762,98                       
  95773,98                       
  95773,98                       
  95778,98                       
  95805,98                       
  95860,98                       
  95866,98                       
  95804,98                       
  95861,98                       
  95859,98                       
  95808,98                       
  95838,98                       
  95861,98                       
  95799,98                       
  95853,98                       
  95809,98                       
  95821,75                       
  95799,75                       
  95767,75                       
  95746,75                       
  95714,75                       
  95656,75                       
  95657,75                       
  95613,75                       
  95646,75                       
  95721,75                       
  95718,121                      
  95809,121                      
  95898,121                      
  95974,121                      
  96063,121                      
  96087,121                      
  96153,121                      
  96122,121                      
  96080,121                      
  96087,121                      
  96078,121                      
  96088,121                      
  96139,100                      
  96044,100                      
  96042,100                      
  96053,100                      
  96040,100                      
  96044,100                      
  96064,100                      
  96081,100                      
  96046,150                      
  96015,150                      
  96024,150                      
  96046,150                      
  96015,150                      
  95929,150                      
  95947,150                      
  95900,150                      
  95932,150                      
  96023,150                      
  96068,121                      
  96165,121                      
  96134,121                      
  96196,121                      
  96194,121                      
  96153,121                      
  98.151,68                      
  98.103,68                      
  98.103,68                      
  97.992,68                      
  98.053,68                      
  98.21,68                       
  98.213,40                      
  98.183,40                      
  98.012,40                      
  97.953,40                      
  97.919,40                      
  97.955,40                      
  97.966,40                      
  97.899,40                      
  97.92,40                       
  97.889,40                      
  97.849,40                      
  97.89,40                       
  97.937,40                      
  97.93,40                       
  97.974,84                      
  97.964,84                      
  97.926,84                      
  97.878,84                      
  97.82,84                       
  97.8,84                        
  97.784,84                      
  97.861,84                      
  97.86,84                       
  97.835,134                     
  97.876,134                     
  97.878,134                     
